,RegionName,StateName,2000-mean,2001-mean,2002-mean,2003-mean,2004-mean,2005-mean,2006-mean,2007-mean,2008-mean,2009-mean,2010-mean,2011-mean,2012-mean,2013-mean,2014-mean,2015-mean,2016-mean,2017-mean,2018-mean,2019-mean,2020-mean,2021-mean,2022-mean,2023-mean,2024-mean
2871,Wells County,ND,,,,,,,,,,,,,,,,,212154.23465758155,186492.2068813547,183177.95383120872,173345.68257234033,176525.89568282384,170177.2765849322,162310.438906197,147431.00596219813,132540.89783084436
2872,Kearny County,KS,,,,,,,,,,,,,,,,,107745.91517408488,114551.75819711357,120302.41394412077,124816.42766859569,131427.08415446663,155395.9540761746,170375.38474100793,175785.73785212604,178579.50460771387
2873,Edmunds County,SD,,,,,,,,,,,,,,,,,144253.2901515522,148349.2977512803,150628.28868099625,154933.81498585414,164893.42342930206,180881.32169162933,196869.42686696653,213334.1757005069,209531.5975310373
2874,Columbia County,WA,,,,,,,,,,,,,,,,,161937.91367973704,162961.411201229,173627.8809515885,192610.296565698,210637.74443357755,239474.78474465292,271392.13403036806,267718.9603690319,272388.59511463606
2875,Corson County,SD,,,,,,,,,,,,,,,,,,,,76131.84450746822,82797.23489063427,95024.7787830201,105971.58676788784,113988.77338081026,123209.30273734556
2876,Mason County,TX,,,,,,,,,,,,,,,,,166821.01615491442,176529.93308891752,192701.24265461037,206494.01420903232,222329.47080137624,269591.3260914729,313757.16548684245,307154.3407576008,316113.0187161869
2877,Red Lake County,MN,,,,,,,,,,,,,,,,,148095.42004690392,156593.05231670724,162665.82707094614,165614.71411395914,172428.34084186848,190342.074325204,206291.90011393,201056.2040350726,187425.8287091975
2878,Sargent County,ND,,,,,,,,,,,,,,,,,,,,148376.92210928546,151014.52778132586,154989.41385841198,159693.01857013372,145994.67192228822,141992.87409479465
2879,Pope County,IL,,,,,,,,,,,,,,,,,135487.2899846161,129978.1894506204,126177.20831784255,118234.19498993125,133864.89921376092,148716.15048826716,154945.9361591923,151590.66204130134,151197.0048218072
2880,Ellis County,OK,56928.76721951526,63655.78194787345,69627.35557450102,73914.64285610667,77133.81108093528,71514.35793273736,70132.23630823869,73873.26647338396,72106.10045749726,65641.4925828826,62133.83907311677,60295.94471516067,61562.178231268124,68910.43962630264,71038.60625032916,74487.63339683755,77582.77085350463,73347.98117406876,73481.87221953916,74606.72937106884,80213.16186036356,88127.97529573394,99925.37072917308,98099.2497370481,92375.92489261442
2881,Haskell County,KS,,,,,,,,,,,,,,,,,100244.606254221,101067.17234821957,103957.2735894131,106738.638065487,119966.01389979896,130265.90428918184,145710.59828132685,152944.03250233398,159422.46121746636
2882,Clark County,SD,,,,,,,,,,,,,,,,,,129341.94042839398,140782.59424271225,162319.46279117346,171034.128195383,174960.74878072002,187306.7454216845,179739.19105621552,182683.5406507283
2883,Knox County,MO,,,,,,,,,,,,,,,,,65651.78607361458,72994.48054933242,78311.25327985689,91301.28917216284,99018.27488081052,113879.19937817888,125240.36743827902,121690.58529527202,129213.75175000555
2884,Lake of the Woods County,MN,,,,,,,,,,,,,,125286.66799664505,130245.48720532312,132394.75541650262,144235.51227783124,149736.39091535972,154952.3186328154,159617.6495384444,172606.61846235226,185453.64065556813,203522.27567227333,211488.08022298012,203854.15617278623
2885,Cavalier County,ND,,,,,,,,,,,,,,,,,,,146219.72375789727,141439.04512612158,142954.4653943374,140537.46078353567,150037.0791691421,139527.50608681477,140747.14833436548
2886,Fisher County,TX,,,,,,,,,,,,,,,,,80338.29822073906,80954.49337760716,87680.13981261438,91794.7845437982,94353.86208315362,101039.79587312748,100400.40616135338,87890.62324850632,81707.76540533571
2887,Hardin County,IL,,,,,,,,,,,,,,,,,76752.97672828218,67723.63424293343,77380.97698123282,77246.80534988189,87041.07751596901,96452.98221362906,99175.13655292772,97491.5915201551,97517.81084222737
2888,Adams County,IA,,,,,,,,,,,,,,,,,97826.15158778148,102189.6811807974,102587.20145244055,104300.54643295624,113682.67124876437,126478.57893969234,143187.74158897754,143267.36636498288,151660.36286745945
2889,Norton City,VA,,,,,,,,,,,,,,69052.7917592337,67106.59842361756,68415.68899070547,68976.53002228333,69790.51873880562,71466.92974304296,71005.04541826036,77333.86331973126,91388.34712447744,104008.65695160376,104887.84209401174,114092.0378957012
2890,Chase County,NE,,,,,,,,,,,,,,,,,115649.8582876853,117916.1380703196,130759.50938725668,137884.68661645372,144742.79642621227,160887.44876251346,178542.92505190917,181412.4731314459,185819.63436716923
2891,Echols County,GA,,,,,86414.72983205924,88034.82517390199,92218.15364258002,96593.02941768996,102116.7953348882,97527.18628354646,88065.42636777001,81799.11249088125,79928.16909130127,88462.875654781,94446.44162182872,95495.5855119242,97757.9694074702,100516.13264606603,104885.238580496,113639.25200396862,125130.00678816362,141774.80193049682,153668.14793589592,150668.6760956348,156401.46700958384
2892,Sweet Grass County,MT,,,,,,,,,,,142219.53289561745,140324.50181123617,143429.939586256,148882.64501956265,156067.93325834654,166685.4536247677,177684.2090643197,186932.41391012145,197646.2635703748,215104.1833588935,236590.7016685129,293700.90184276266,358218.07162553567,365429.99106357753,391533.228580332
2893,Petersburg Borough,AK,,,,,,,,,,,,,,,,,271327.5614737205,277535.61331572745,291160.6717818422,304491.38544188545,321325.22795154015,350261.7180201604,359023.7623178058,315991.33013072325,312869.8496793829
2894,Lewis County,ID,,,,,,,,,,,107148.598257648,98039.42647498222,100263.56029581324,106343.7062052678,111296.56183289451,110862.41603836244,116708.0427409595,120393.51431831536,130955.78628306078,142038.7423805848,160849.849462626,208778.58812863348,253241.3316599537,247089.4780522833,249760.80285304555
2895,Smith County,KS,,,,,,,,,,,,,,,,,54876.10205586744,56320.465658156936,57197.745158461206,60489.867283091786,64609.58323942373,71887.96027773224,79421.29903821445,82229.96838246896,90226.05733751511
2896,Kimball County,NE,,,,,,,,,,,,,,,,,88825.97756685728,85750.49976236116,93558.5991059265,95089.8303850263,101153.18946560724,121904.80284376828,138422.31395432915,145955.43375322598,148532.73786535446
2897,Catron County,NM,,,,,,,,,,,,,,,,,151821.63620850173,147087.28775800354,149527.48864775163,152252.61452686533,165438.63281618274,189623.132732627,198686.5306610742,198020.68337336395,190448.02948653
2898,Hardeman County,TX,,,,,,,,,,,,,,,,,,,,,,,80696.47814845188,68063.89664571734,61188.71241466149
2899,Mercer County,MO,,,,,,,,,,,,,,,,,63831.71155023181,63493.84487874393,71496.6706829875,82990.72851075952,93544.65974513756,104915.8603455316,111520.03309029096,117543.49326936496,120612.19143555703
2900,Sheridan County,MT,,,,,,,,,,,,,,,,,99112.25887257168,99189.03750097744,101095.68058200696,110717.60391535611,120375.08194784365,146405.79852637058,172949.48754368574,173779.17556325064,164937.05271356046
2901,Costilla County,CO,,,,,,,,,,,,,,,,,125716.1261596892,132863.7308274712,138819.39652317556,147613.51392656626,160102.8440342803,185481.60638375548,209210.75867624,198572.1568374557,196121.52702905048
2902,Osborne County,KS,,,,,,,,,,,,,,,,,51939.40149910513,53114.627256305015,54165.85135105522,55592.26528551159,62496.318616611,63811.57366258898,70364.74238255578,69844.5312277719,71373.36237242132
2903,Baylor County,TX,,,,,,,,,,,,,,,,,77608.59199903357,78042.432039285,85087.79329380485,88332.63353080513,90799.2196836631,103987.74879814622,111870.46377408411,101110.36135582878,100285.44615920055
2904,Roger Mills County,OK,,,,,,,,,,,,,,,,,129707.69134822577,126466.3977895602,115647.27148064102,118358.63035594176,132750.46156856848,146198.71764075872,164805.68076734303,162273.41667181315,163710.95911656282
2905,Hemphill County,TX,,,,,,,,,,,,,,,,,141747.60617933556,144828.57114061163,149671.23098311113,151198.87593191952,159714.6176377788,174315.97952605644,178840.8142845759,159862.70810997032,156255.66754000235
2906,Webster County,NE,,,,,,,,,,,,,61751.99003884215,63478.193104758335,66947.282533044,67928.6310902686,75266.85704578577,75661.40874209022,80484.26180424789,81894.69440782508,87690.24197869228,100560.28786343228,111391.6741237874,112411.73746977407,120560.56580145936
2907,Tyrrell County,NC,,,,,,,,,,,,,87680.32968906524,88405.808552874,89618.05462269664,100871.62112534684,106431.36370207572,107568.00808847851,109861.09189375772,118494.58949045232,125983.14502995725,148928.5619590071,158317.89935482957,159317.9989054428,160833.43509677512
2908,Sutton County,TX,,,,,,,,,,,,,,,,,126004.6060871648,126745.09872964294,131802.87492127708,139310.2440253505,144705.21941486516,164670.7505636773,172319.93818386842,151353.13543997222,150717.46589996404
2909,Bennett County,SD,,,,,,,,,,,,,,,,,,,,,,,,,184866.2068314365
2910,Foster County,ND,,,,,,,,,,,,,,,,,147996.74545388276,148664.68614479303,142442.8180898734,147157.88471879464,154355.22286425412,162075.97005839067,170425.92687692153,163342.60444265697,159402.7618581259
2911,Chautauqua County,KS,,,,,,,,,,,,,,,,,53124.03983957153,53040.964459481016,52728.71542949,54946.88061273252,59606.1879060342,64841.19050155952,71026.46035632597,71979.51104338768,74777.03685628761
2912,Nance County,NE,,,,,,,,,,,,,,,,,98226.10445108758,101467.36134826177,107236.2706630454,116389.0898071999,125655.94362570326,143342.2688153297,161762.1210059324,162282.1920628892,163679.1766275306
2913,Knox County,TX,,,,,,,,,,,,,,,,,,,,,,,97062.254581466,85922.51722696052,75506.02664302947
2914,Reagan County,TX,,,,,,,,,,,,,,,,,,,,,,,170165.27991421171,153212.35492282567,157471.63139454694
2915,Traverse County,MN,,,,,,,,,,,,,,,104654.38470955427,101207.87761751322,106825.64538515107,102506.15198956552,107415.53130605194,111635.2707496255,116368.73677518748,122486.05358483596,126294.9152647836,131012.7737518226,126222.77880763056
2916,Harper County,OK,,,,,,,,,,,,,,,,,47131.91220665811,45623.2103250873,46730.1014393926,48704.93002352279,51588.82382316829,60719.6270347966,69240.4288636586,72107.70008585157,73740.2700337174
2917,Upton County,TX,,,,,,,,,,,,,,,,,,,,102641.70438357707,108783.63505680268,110706.14816752548,112843.13083101298,91649.92333856004,91366.64093094436
2918,Granite County,MT,,,,,,,,,,,,,146255.20963328812,146547.86598282648,159265.33046918936,168089.27340527953,178639.1550161762,187819.9523261007,203661.31256075043,214752.91863148543,238432.67409126725,317440.9991090056,400996.4858455127,393040.6008631263,405863.45352116623
2919,Emmons County,ND,,,,,,,,,,,,,,,,,125707.92157846825,117338.411577077,111766.28201915884,107060.90702703444,106913.72563511478,109787.2714338738,114913.47354569228,110027.04887860442,112585.40377549684
2920,Coke County,TX,,,,,,,,,,,,,,,,,107977.97710258444,110638.81326965656,113112.15674220237,118896.4752855801,132152.13283149118,147576.49112759237,157066.4456995421,143261.87948241737,136964.24663102775
2921,Donley County,TX,,,,,,,,,,,,,,,,,,,,,,,132704.65482199495,105745.21072870569,98851.9403286361
2922,Harlan County,NE,,,,,,,,,,,,,,,,,92197.76592715362,90969.01311779776,102998.97168349936,113816.96812469476,122782.0625268204,140212.4385713844,150731.63835239818,153154.5506043743,158977.08630225103
2923,Kinney County,TX,,,,,,,,,,,,,,,,,85956.19446364464,85427.42107379105,87226.32048610608,91585.25427727256,96758.5682472512,103418.89539123852,111190.97933119448,110067.77160063882,107271.39771091763
2924,Concho County,TX,,,,,,,,,,,,,,,,,119492.49666577492,126142.52360888862,141900.9192897693,144028.62425671882,154668.43834275627,170781.25563972074,171469.79305828095,142661.98906623077,134950.05981382608
2925,Woodson County,KS,,,,,,,,,,,,,,,,,59126.499389755794,59274.6352745221,58477.311472091744,61919.0056437081,71858.54585009308,83344.98062465187,92402.96303351207,85020.87699755288,88702.56111839885
2926,Shackelford County,TX,,,,,,,,,,,,,,,,,117641.26166851552,117472.8919458426,120947.45936620377,123319.12610338056,134172.13892562944,158045.14373335455,174209.2852761081,155678.63618879954,151587.27808207713
2927,Lipscomb County,TX,,,,,,,,,,,,,,,,,,,,,,,165735.48637228642,136979.26053719697,124576.04555252509
2928,Sierra County,CA,,,,,,,,177454.00341629598,152402.60674496274,131911.40992498377,126579.50994967762,127918.6487737837,127174.90533681876,136563.63391654866,147290.36740319323,159430.98450732816,173603.13067425275,190788.48561519827,214857.39537355115,227892.97781000397,242227.45960723123,287429.1238437958,325558.72341583914,317596.3005149072,317557.6274209503
2929,Fallon County,MT,,,,,,,,,,,,,,,,,117429.00231516048,122587.2372533428,132641.45263880232,137438.24054279493,146287.60509004208,176111.15701776394,192736.74643752127,180217.68420958504,169339.84680246408
2930,Hand County,SD,,,,,,,,,,,,,,,,,,152750.37619091372,161154.714537008,167965.05041393446,177916.58503099412,203178.09956995587,238067.9608645203,239520.8232476247,238883.98487211132
2931,Nelson County,ND,,,,,,,,,,,,,,,,,161829.14131904815,147693.4068730045,153336.39865850913,155391.778950496,162423.5779749037,168260.58249319528,173372.22742890206,138145.04218679873,123366.16412682815
2932,Bowman County,ND,,,,,,,,,,,,,,,,,191586.68129080735,175333.75605969256,173476.10689218555,172434.98060994718,178063.52677036982,187328.958625125,194399.47885216644,177718.20821034725,166483.08212852333
2933,Sherman County,NE,,,,,,,,,,,,,,,,,92344.25900042332,95541.46300255205,103118.80672156702,112925.32717836348,122569.6711079273,135497.58357655324,149070.17653185103,158514.95612519674,165448.3512710945
2934,Perkins County,SD,,,,,,,,,,,,,,,,,68997.60983321164,71052.5267275061,81816.24542781356,88846.36201179044,99673.9995676066,114374.38448174506,131234.97382605163,129326.85153976108,134434.2317965509
2935,Stanley County,SD,,,,,,,,,,,,,,,,,208267.80180657984,215691.86778214388,221446.9431776444,227713.1826665312,236837.3152327836,271612.7815596524,298876.5012440753,301450.28101229534,297257.2633556785
2936,Lincoln County,KS,,,,,,,,,,,,,,,,,67387.32555774678,63840.99525367256,64251.48900072359,68147.81042907761,81429.23311875273,93334.83097667612,105461.78942287818,104629.76475784776,110841.24354763328
2937,Collingsworth County,TX,,,,,,,,,,,,,,,,,87881.8202680784,84650.99591942028,87655.33396774322,90645.1673719328,97798.9795115594,104707.92989948337,108236.89438530452,88095.3526644399,84391.18389491194
2938,Crockett County,TX,,,,,,,,,,,,,,,,,,,,,,,126090.3698179131,106985.3446743191,90846.92461273073
2939,Baker County,GA,,,,,,,,,,,,,,,,,,,,,,,114376.1820059026,114628.55647107952,124242.20103573322
2940,Jewell County,KS,,,,,,,,,,,,,,,,,61413.19295888208,59941.47447810016,59857.7446518807,63782.44781755494,74673.84493217418,78251.10216988463,88446.65280027855,87895.36791432521,91630.7845534012
2941,Franklin County,NE,,,,,,,,,,,,,,,,,71633.29159034681,75399.23244926543,79331.22738449178,84267.17753957912,90107.2100977672,100639.26369273337,108231.91341948464,112230.04990676016,118702.98706426274
2942,Edwards County,KS,,,,,,,,,,,,,,,,,48697.47789445184,48581.960379282966,50105.80782220024,51889.24981978165,60462.38318559231,68477.58170321265,75717.47269615163,75251.53900965255,71800.55319674656
2943,Glascock County,GA,,,,,,,,,,,,,,,,,,,,,,149447.45430722975,159569.3812824574,158349.70195963394,167398.18346095568
2944,Clay County,GA,,,,,,,,,,95811.85588839585,98948.3569588348,93985.61891413684,90438.00980466932,90265.20828300726,93403.69211662584,93825.54367740828,98433.62640161508,99129.5850065616,104754.91159054825,106035.43688184475,110270.66096066438,128856.07525222888,144144.08165574612,144024.53921056117,147199.82134018335
2945,Rush County,KS,,,,,,,,,,,,,,,,,42125.88244443477,42240.42209226339,42767.430740474025,44178.09956418056,51341.471360612544,58421.0885739965,66023.74082195207,64865.104112475376,68037.61372849681
2946,Hall County,TX,,,,,,,,,,,,,,,,,,,,,,,85955.7791833356,79895.11192155792,67745.35484044862
2947,Jackson County,SD,,,,,,,,,,,,,,,,,,,,,,,140816.16256243398,140412.39031514968,143359.0094777923
2948,Perkins County,NE,,,,,,,,,,,,,,,,,111359.44403897264,113320.58987421152,122446.06287777156,130388.11576607318,138421.1710413599,157550.7878310135,175568.2136007296,181376.41848208892,187599.17808174505
2949,Real County,TX,,,,,,,,,,,,,,,,,,,,191782.8109113063,206853.93455178163,242771.59100395057,281340.3753425859,275077.73398050363,264582.69145809434
